id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,query_zip,query_latitude,query_longitude,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
8Xvfz7UHGYtSUENqFDZfjw,long-grove-confectionery-co-chicago-chicago,Long Grove Confectionery Co. - Chicago,https://s3-media3.fl.yelpcdn.com/bphoto/gRwP_2kZSi9uyJt8ecEokg/o.jpg,False,https://www.yelp.com/biz/long-grove-confectionery-co-chicago-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,17,"[{'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.5,[],$,+17734637600,(773) 463-7600,726.5768668140811,60618,41.9464,-87.7042,41.943156,-87.711826,3407 N Kimball Ave,,,Chicago,60618,US,IL,"['3407 N Kimball Ave', 'Chicago, IL 60618']"
Qv_OHOPJLVKuo82eL58-Ig,carniceria-ruiz-chicago,Carniceria Ruiz,https://s3-media4.fl.yelpcdn.com/bphoto/SpWbz__2EZuFlr13IQs7bw/o.jpg,False,https://www.yelp.com/biz/carniceria-ruiz-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,17,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'meats', 'title': 'Meat Shops'}]",4.4,[],$,+17734780899,(773) 478-0899,1201.048523269456,60618,41.9464,-87.7042,41.93584,-87.70718,3001 N Kedzie Ave,,,Chicago,60618,US,IL,"['3001 N Kedzie Ave', 'Chicago, IL 60618']"
lBY5aJZ8RQJ4iz2Bio6_og,youre-a-cookie-chicago,You're a Cookie!,https://s3-media3.fl.yelpcdn.com/bphoto/d2oaLz2wtvdvbiHIovKgcg/o.jpg,False,https://www.yelp.com/biz/youre-a-cookie-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,16,"[{'alias': 'desserts', 'title': 'Desserts'}]",4.8,[],$$,+17739617091,(773) 961-7091,1156.6182928758444,60618,41.9464,-87.7042,41.9373,-87.69749,3053 N California Ave,,,Chicago,60618,US,IL,"['3053 N California Ave', 'Chicago, IL 60618']"
lrgxSnwCqjaiLxKAdQWEDg,chick-fil-a-chicago-33,Chick-fil-A,https://s3-media1.fl.yelpcdn.com/bphoto/oTaedutVpy__wGjXGy-nVA/o.jpg,False,https://www.yelp.com/biz/chick-fil-a-chicago-33?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,16,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",3.9,['delivery'],,+13122221341,(312) 222-1341,445.5802686973299,60618,41.9464,-87.7042,41.9468290962008,-87.70955672944774,3246 W Addison St,,,Chicago,60618,US,IL,"['3246 W Addison St', 'Chicago, IL 60618']"
DzgVXaINxH3OMfrT-xzgCA,subway-chicago-534,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/sNew_iXxZGopT3LmuhL3_g/o.jpg,False,https://www.yelp.com/biz/subway-chicago-534?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,16,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.1,"['pickup', 'delivery']",$,+17734788382,(773) 478-8382,1016.9823111829382,60618,41.9464,-87.7042,41.9390043813361,-87.7114341016696,3333 W Belmont Ave,Space 101,,Chicago,60618,US,IL,"['3333 W Belmont Ave', 'Space 101', 'Chicago, IL 60618']"
r7SOwkhbQTvmANqVlOUWjQ,7-eleven-chicago-95,7-Eleven,https://s3-media3.fl.yelpcdn.com/bphoto/CgpzIQY9P4jYht-fxNbOZw/o.jpg,False,https://www.yelp.com/biz/7-eleven-chicago-95?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,16,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.3,[],$,+17735396554,(773) 539-6554,976.3818811934974,60618,41.9464,-87.7042,41.9541864011731,-87.6987424492836,2800A W Irving Park Rd,,,Chicago,60618,US,IL,"['2800A W Irving Park Rd', 'Chicago, IL 60618']"
Zz5SHx4DPzuKBwBpWppIoA,loyolas-asian-cuisine-and-karaoke-lounge-chicago,Loyola's Asian Cuisine and Karaoke Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/HHLbGhmwtvE88qPTdgSVlA/o.jpg,False,https://www.yelp.com/biz/loyolas-asian-cuisine-and-karaoke-lounge-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,15,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.2,[],$$,+17732678700,(773) 267-8700,1273.7819789304883,60618,41.9464,-87.7042,41.9540385435535,-87.7156785875559,3506 Irving Park Rd,,,Chicago,60618,US,IL,"['3506 Irving Park Rd', 'Chicago, IL 60618']"
vyKMJBK8aAIi_27YP-dz_Q,walgreens-chicago-79,Walgreens,https://s3-media2.fl.yelpcdn.com/bphoto/oTiYzCjm5U5vYU1_zrvRow/o.jpg,False,https://www.yelp.com/biz/walgreens-chicago-79?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,15,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",3.5,['delivery'],$,+17733272111,(773) 327-2111,1245.4095456052678,60618,41.9464,-87.7042,41.9428175682345,-87.6899327337742,3358 N Western Ave,,,Chicago,60618,US,IL,"['3358 N Western Ave', 'Chicago, IL 60618']"
jZQbjjBWzoWpX5ZgKnG0Ug,beograd-meat-market-chicago,Beograd Meat Market,https://s3-media2.fl.yelpcdn.com/bphoto/FuxhsV70buLdqLjeQsWWyA/o.jpg,False,https://www.yelp.com/biz/beograd-meat-market-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,15,"[{'alias': 'meats', 'title': 'Meat Shops'}]",4.3,"['pickup', 'delivery']",$$,+17734787575,(773) 478-7575,835.4137486516535,60618,41.9464,-87.7042,41.9538151,-87.702226,2937 W Irving Park Rd,,,Chicago,60618,US,IL,"['2937 W Irving Park Rd', 'Chicago, IL 60618']"
Z2O1wA7g10238AjZ2mhOMA,patty-please-chicago,Patty Please,https://s3-media3.fl.yelpcdn.com/bphoto/Ybe2dNUn5VF1he-czFnnLw/o.jpg,False,https://www.yelp.com/biz/patty-please-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,15,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.1,[],,,,1207.4512948370725,60618,41.9464,-87.7042,41.935574833046246,-87.7053495,2956 N Albany Ave,,,Chicago,60618,US,IL,"['2956 N Albany Ave', 'Chicago, IL 60618']"
21waoCr2AmtyXYL_65v1ig,bunch-of-dumplings-chicago,Bunch of Dumplings,https://s3-media2.fl.yelpcdn.com/bphoto/MYtQ_8TJu9_Mnd7b6cy2eA/o.jpg,False,https://www.yelp.com/biz/bunch-of-dumplings-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,15,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.6,"['pickup', 'delivery']",,+17738881086,(773) 888-1086,452.02064386749316,60618,41.9464,-87.7042,41.94554477123729,-87.70954320313706,3517 N Spaulding Ave,,,Chicago,60618,US,IL,"['3517 N Spaulding Ave', 'Chicago, IL 60618']"
yHzTcitanUgV3JMv_gOTDA,casa-latina-steakhouse-chicago,Casa Latina Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/riqxMhRR_cerZasyFAEWbA/o.jpg,False,https://www.yelp.com/biz/casa-latina-steakhouse-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,15,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.1,"['pickup', 'delivery']",,+17737548702,(773) 754-8702,1112.6546427297005,60618,41.9464,-87.7042,41.95594478712268,-87.70823921800175,4100 N Kedzie Ave,,,Chicago,60618,US,IL,"['4100 N Kedzie Ave', 'Chicago, IL 60618']"
iN2CzjHXcbvb5mXxmjFMEw,marinero-bar-and-grill-chicago-2,Marinero Bar and Grill,https://s3-media4.fl.yelpcdn.com/bphoto/Dok-VQc8rY_IpPWc-03dnA/o.jpg,False,https://www.yelp.com/biz/marinero-bar-and-grill-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,13,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.1,[],$$,+17735888913,(773) 588-8913,895.2175796371018,60618,41.9464,-87.7042,41.954269,-87.701469,2916 W Irving Park Rd,,,Chicago,60618,US,IL,"['2916 W Irving Park Rd', 'Chicago, IL 60618']"
Ppln6hwfkEN_n_ENf5ttGg,amatitlan-chicago,Amatitlan,https://s3-media3.fl.yelpcdn.com/bphoto/iH6E_rMZIHIkOZWGKPT55A/o.jpg,False,https://www.yelp.com/biz/amatitlan-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,13,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'latin', 'title': 'Latin American'}]",4.5,"['pickup', 'delivery']",,+17739715221,(773) 971-5221,1065.393732164038,60618,41.9464,-87.7042,41.95557096708938,-87.70792993948147,4053 N Kedzie,,,Chicago,60618,US,IL,"['4053 N Kedzie', 'Chicago, IL 60618']"
h1kIUDWZ3JngKir9ySx8Qg,5000-years-foods-chicago,5000 Years Foods,https://s3-media1.fl.yelpcdn.com/bphoto/LiIscETrQmFNKO7L14vCbA/o.jpg,False,https://www.yelp.com/biz/5000-years-foods-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,13,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.8,['pickup'],,+17735098600,(773) 509-8600,672.113894288722,60618,41.9464,-87.7042,41.9446144104004,-87.7116088867188,3465 N Kimball Ave,,,Chicago,60618,US,IL,"['3465 N Kimball Ave', 'Chicago, IL 60618']"
2Rx63FbX9HTEoQgUknfgYA,walgreens-chicago-198,Walgreens,https://s3-media2.fl.yelpcdn.com/bphoto/sLf2zKg9msdP7ayuCkXXUg/o.jpg,False,https://www.yelp.com/biz/walgreens-chicago-198?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,13,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",2.8,['delivery'],$,+17732672328,(773) 267-2328,1101.490572393318,60618,41.9464,-87.7042,41.9394049,-87.7132199,3424 W Belmont Ave,,,Chicago,60618,US,IL,"['3424 W Belmont Ave', 'Chicago, IL 60618']"
Ec8LO9yop4QPLiF1husTZQ,judson-and-moore-distillery-chicago,Judson & Moore Distillery,https://s3-media3.fl.yelpcdn.com/bphoto/wEs2JUZS380HJys2k2jyhg/o.jpg,False,https://www.yelp.com/biz/judson-and-moore-distillery-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,13,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'distilleries', 'title': 'Distilleries'}]",4.8,[],,+17732178815,(773) 217-8815,1456.363459069425,60618,41.9464,-87.7042,41.93725,-87.69236,3057 N Rockwell St,Bldg 5,,Chicago,60618,US,IL,"['3057 N Rockwell St', 'Bldg 5', 'Chicago, IL 60618']"
cZRIKkQHGjUa3S1BxGxONw,brickhouse-bar-and-grill-chicago,Brickhouse Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/yIShljypdgsUjV0_SzZ3pA/o.jpg,False,https://www.yelp.com/biz/brickhouse-bar-and-grill-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,12,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",2.8,[],,+17736779106,(773) 677-9106,909.6394410704758,60618,41.9464,-87.7042,41.9540749,-87.7077544,3154 W Irving Park,,,Chicago,60618,US,IL,"['3154 W Irving Park', 'Chicago, IL 60618']"
ZDI55uiMOv2jCXb1ODPL8g,la-michoacana-chicago-23,La Michoacana,https://s3-media4.fl.yelpcdn.com/bphoto/NBgZptG3NkuW81bfsDNC0Q/o.jpg,False,https://www.yelp.com/biz/la-michoacana-chicago-23?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,12,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.8,"['pickup', 'delivery']",,+17735164989,(773) 516-4989,1097.2822603992954,60618,41.9464,-87.7042,41.9391539028629,-87.713206,3415  W Belmont Ave,,,Chicago,60618,US,IL,"['3415  W Belmont Ave', 'Chicago, IL 60618']"
elKBwW5gAVoHXXB5zSf3LA,lulubowls-chicago,lulubowls,https://s3-media4.fl.yelpcdn.com/bphoto/y0lrheCQV3l0wjM2Pz_E8A/o.jpg,False,https://www.yelp.com/biz/lulubowls-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,11,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegan', 'title': 'Vegan'}]",2.5,"['pickup', 'delivery']",,+13125357520,(312) 535-7520,1480.1596220127935,60618,41.9464,-87.7042,41.95673,-87.69294,4131 Rockwell St,,,Chicago,60618,US,IL,"['4131 Rockwell St', 'Chicago, IL 60618']"
yLEvEddji3dEACGkuN1uyA,starbucks-chicago-301,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/EECUpo--YDmKlxvcsxNxuw/o.jpg,False,https://www.yelp.com/biz/starbucks-chicago-301?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,11,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,['delivery'],$$,+17736047680,(773) 604-7680,199.84241204563946,60618,41.9464,-87.7042,41.94543883,-87.70215824110078,2939 W Addison St,,,Chicago,60618,US,IL,"['2939 W Addison St', 'Chicago, IL 60618']"
KnBwDZhh4235g6PMReVm5A,mini-me-jubilee-chicago,Mini Me Jubilee,https://s3-media2.fl.yelpcdn.com/bphoto/GNeYenYM9IkZzBkkqMLPRg/o.jpg,False,https://www.yelp.com/biz/mini-me-jubilee-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,10,"[{'alias': 'eventplanning', 'title': 'Party & Event Planning'}, {'alias': 'balloonservices', 'title': 'Balloon Services'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",5.0,[],,+17738173233,(773) 817-3233,265.4055728110402,60618,41.9464,-87.7042,41.9474296569824,-87.7120666503906,,,,Chicago,60618,US,IL,"['Chicago, IL 60618']"
-PBHh4MHYaRzvA4GHT3CwA,blazed-bakery-chicago,Blazed Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/yHO1zf1NNSHe6U1ZEj8p1Q/o.jpg,False,https://www.yelp.com/biz/blazed-bakery-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,10,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cannabisdispensaries', 'title': 'Cannabis Dispensaries'}]",4.6,[],,+17737998811,(773) 799-8811,2363.524399390991,60618,41.9464,-87.7042,41.92529811799511,-87.70076859999999,2415 N Milwaukee Ave,,Logan Sqaure,Chicago,60647,US,IL,"['2415 N Milwaukee Ave', 'Logan Sqaure', 'Chicago, IL 60647']"
RI_TzjULvOknWecEq8cBQA,taquizas-valdez-chicago,Taquizas Valdez,https://s3-media4.fl.yelpcdn.com/bphoto/vAbuf1_a7jP8tw-hB2QfRQ/o.jpg,False,https://www.yelp.com/biz/taquizas-valdez-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,10,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",5.0,"['pickup', 'delivery']",,+17736810227,(773) 681-0227,862.5037388290275,60618,41.9464,-87.7042,41.954202,-87.704656,3038 W Irving Park Rd,,,Chicago,60618,US,IL,"['3038 W Irving Park Rd', 'Chicago, IL 60618']"
QtKqYpgEgMCjPLyI1DW-gQ,chicken-factory-chicago-2,Chicken Factory,https://s3-media1.fl.yelpcdn.com/bphoto/e1mbKJ0QhqNjFyc9erig2A/o.jpg,False,https://www.yelp.com/biz/chicken-factory-chicago-2?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,10,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.7,"['pickup', 'delivery']",,+18722626787,(872) 262-6787,444.4540103042553,60618,41.9464,-87.7042,41.945431,-87.709355,3517 N Spaulding Ave,,,Chicago,60618,US,IL,"['3517 N Spaulding Ave', 'Chicago, IL 60618']"
igfEcSXPYUqMoWbrFez99Q,subway-chicago-527,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/02AT6mQ9VKEvINuzMZ3eVw/o.jpg,False,https://www.yelp.com/biz/subway-chicago-527?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,10,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.6,"['pickup', 'delivery']",$,+17738661294,(773) 866-1294,1055.8609255739566,60618,41.9464,-87.7042,41.9536133,-87.7125032,3951 N Kimball Ave Space,Space  3951-B,,Chicago,60618,US,IL,"['3951 N Kimball Ave Space', 'Space  3951-B', 'Chicago, IL 60618']"
TvNJ8Qkz2DmMs_JVauOVSQ,addison-mall-chicago,Addison Mall,https://s3-media1.fl.yelpcdn.com/bphoto/JrnTDELHQ1MS9IRkJyIRmw/o.jpg,False,https://www.yelp.com/biz/addison-mall-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'shoppingcenters', 'title': 'Shopping Centers'}]",4.8,[],$,+17735091016,(773) 509-1016,291.3930755742143,60618,41.9464,-87.7042,41.9465251,-87.70081,2905 W Addison St,,,Chicago,60618,US,IL,"['2905 W Addison St', 'Chicago, IL 60618']"
5e6Vt9vJ1U9pfx147TJQfg,miss-jamies-farm-chicago,Miss Jamie's Farm,https://s3-media3.fl.yelpcdn.com/bphoto/JCUG22U0dWLojRu8KmMwug/o.jpg,False,https://www.yelp.com/biz/miss-jamies-farm-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'partycharacters', 'title': 'Party Characters'}]",5.0,[],,+18308221712,(830) 822-1712,265.4055728110402,60618,41.9464,-87.7042,41.9466285705566,-87.7029266357422,,,,Chicago,60618,US,IL,"['Chicago, IL 60618']"
4KxsMeBAOVefAAe6CIQMYg,chi-burgerbabi-chicago,Chi BurgerBabi,https://s3-media1.fl.yelpcdn.com/bphoto/XdCgCLXKJjsX637yhS_oGQ/o.jpg,False,https://www.yelp.com/biz/chi-burgerbabi-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"['pickup', 'delivery']",,+17733964129,(773) 396-4129,452.1629530485442,60618,41.9464,-87.7042,41.9455383662107,-87.70954310312216,3517 N Spaulding Ave,,,Chicago,60618,US,IL,"['3517 N Spaulding Ave', 'Chicago, IL 60618']"
a_MTvVMyyB9YSgQZBTGB3w,avondales-food-pick-up-chicago,Avondale's Food Pick-Up,https://s3-media4.fl.yelpcdn.com/bphoto/IQvHC2oIbhgvgQrRXZ1d4A/o.jpg,False,https://www.yelp.com/biz/avondales-food-pick-up-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.2,"['pickup', 'delivery']",,+18728067663,(872) 806-7663,452.0073399940542,60618,41.9464,-87.7042,41.9455447568667,-87.70954303443432,3517 N Spaulding,,,Chicago,60618,US,IL,"['3517 N Spaulding', 'Chicago, IL 60618']"
Y302rDz1RRhbWMTul0MYvA,brasa-roja-express-chicago-3,Brasa Roja Express,https://s3-media3.fl.yelpcdn.com/bphoto/p2QWWz3Y1_vtStrYoD0nBA/o.jpg,False,https://www.yelp.com/biz/brasa-roja-express-chicago-3?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.4,"['pickup', 'delivery']",,+17738669500,(773) 866-9500,1531.4354693051143,60618,41.9464,-87.7042,41.9541450263448,-87.71951275644423,4011 N Elston Ave,,,Chicago,60618,US,IL,"['4011 N Elston Ave', 'Chicago, IL 60618']"
Hx2ixo1f-6UnKr1iZpSUaQ,atomic-wings-chicago,Atomic Wings,https://s3-media3.fl.yelpcdn.com/bphoto/KMBCwv-TjYv_nleWDsSaWA/o.jpg,False,https://www.yelp.com/biz/atomic-wings-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.6,"['pickup', 'delivery']",,+13129109464,(312) 910-9464,444.4540103042553,60618,41.9464,-87.7042,41.945396,-87.709433,3517 N Spaulding Ave,Unit 124,,Chicago,60618,US,IL,"['3517 N Spaulding Ave', 'Unit 124', 'Chicago, IL 60618']"
AfBZ6n0vlK1-8X3LYo_2Ig,pasta-di-napoli-chicago,Pasta di Napoli,https://s3-media4.fl.yelpcdn.com/bphoto/8-rRgJMBQH4lVIR-xT9b0Q/o.jpg,False,https://www.yelp.com/biz/pasta-di-napoli-chicago?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",2.6,"['pickup', 'delivery']",,+17738887006,(773) 888-7006,876.7875624928689,60618,41.9464,-87.7042,41.954222,-87.705424,4009 N Albany,,,Chicago,60618,US,IL,"['4009 N Albany', 'Chicago, IL 60618']"
r8uAAlGdtDjfnKLDMwngog,dickeys-barbecue-pit-chicago-5,Dickey's Barbecue Pit,https://s3-media1.fl.yelpcdn.com/bphoto/0_TTGZCrlj327rdyKBu5iQ/o.jpg,False,https://www.yelp.com/biz/dickeys-barbecue-pit-chicago-5?adjust_creative=6pYb5ADrX8Q0aoDWjXIhJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6pYb5ADrX8Q0aoDWjXIhJA,9,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",1.7,"['pickup', 'delivery']",,+13124787499,(312) 478-7499,1480.1596220127935,60618,41.9464,-87.7042,41.956787,-87.692983,4131 N Rockwell St,,,Chicago,60618,US,IL,"['4131 N Rockwell St', 'Chicago, IL 60618']"
